,original,prediction
31752,10074.0,10326.0
31753,1023.0,1327.0
31754,1539.0,2581.0
31755,2832.0,3304.0
31756,68908.0,57705.666666666664
31757,4945.0,2628.0
31758,1453.0,2648.6666666666665
31759,15937.0,8640.0
31760,4347.0,3028.0
31761,2780.0,4149.0
31762,1453.0,1406.0
31763,2102.0,1560.0
31764,4062.0,3377.0
31765,4674.0,3565.0
31766,4162.0,3139.5
31767,2002.0,1586.5
31768,9453.0,8431.0
31769,11621.0,11008.0
31770,2140.0,1820.0
31771,1408.0,1560.0
31772,1851.0,1386.0
31773,14933.0,8025.0
31774,10633.0,4510.0
31775,2425.0,1043.0
31776,11833.0,6001.0
31777,1310.0,1649.0
31778,4411.0,2661.5
31779,3901.0,4354.0
31780,2147.0,2575.0
31781,1483.0,2690.0
31782,4461.0,1320.0
31783,10319.0,15932.0
31784,65920.0,44455.0
31785,1248.0,1160.0
31786,107041.0,65554.0
31787,20431.0,8315.0
31788,5600.0,5060.5
31789,4912.0,1699.0
31790,2156.0,2287.0
31791,1126.0,1170.0
31792,2091.0,1779.0
31793,22341.0,16311.0
31794,2288.0,2513.5
31795,1045.0,1403.0
31796,1827.0,1149.0
31797,9296.0,5236.5
31798,2712.0,3110.75
31799,58366.0,68675.0
31800,2730.0,2158.0
31801,9111.0,7473.0
31802,1682.0,1412.0
31803,1859.0,2160.5
31804,2481.0,1553.6666666666667
31805,2318.0,3752.0
31806,3056.0,1149.0
31807,2805.0,1330.0
31808,11395.0,7126.0
31809,1192.0,1074.0
31810,4981.0,5342.0
31811,4427.0,3643.75
31812,3783.0,2064.0
31813,1277.0,1117.0
31814,4422.0,2537.5
31815,2842.0,2739.0
31816,5049.0,6236.0
31817,2151.0,1713.0
31818,2565.0,4246.0
31819,9518.0,5469.0
31820,2300.0,2983.6666666666665
31821,1229.0,1334.5
31822,8307.0,7092.666666666667
31823,2971.0,2137.5
31824,4815.0,2455.0
31825,68184.0,46710.25
31826,1756.0,1230.0
31827,18195.0,11385.75
31828,4718.0,2979.0
31829,1214.0,1148.0
31830,3197.0,2219.6666666666665
31831,41303.0,37999.75
31832,1417.0,1296.0
31833,3063.0,1536.3333333333333
31834,10844.0,9577.666666666666
31835,2028.0,1086.0
31836,15531.0,11256.0
31837,68423.0,72066.0
31838,3163.0,1063.5
31839,1555.0,1323.0
31840,7797.0,4657.0
31841,1363.0,1086.0
31842,3810.0,1325.0
31843,2078.0,1825.0
31844,1719.0,1291.5
31845,1662.0,1321.0
31846,8010.0,6912.0
31847,1206.0,3074.0
31848,2945.0,2186.0
31849,1082.0,1005.0
31850,6608.0,4212.0
31851,1854.0,1504.0
31852,4871.0,5742.0
31853,1145.0,1359.0
31854,4648.0,3443.0
31855,7230.0,9376.0
31856,1305.0,1223.5
31857,1997.0,1595.0
31858,88498.0,57212.0
31859,14782.0,13428.5
31860,11156.0,8572.0
31861,10793.0,7313.5
31862,71318.0,61871.75
31863,8391.0,7215.0
31864,1990.0,1647.5
31865,2667.0,2644.0
31866,1518.0,1243.0
31867,3460.0,4446.0
31868,1198.0,1787.0
31869,8416.0,7568.5
31870,1379.0,1015.0
31871,2503.0,2167.0
31872,2853.0,2235.0
31873,1810.0,1398.0
31874,1101.0,1787.0
31875,2253.0,1015.0
31876,10125.0,5075.5
31877,1744.0,1840.0
31878,9650.0,8175.0
31879,1380.0,1686.0
31880,9932.0,5772.0
31881,1418.0,1065.0
31882,1312.0,1255.0
31883,1431.0,1864.0
31884,17370.0,5096.0
31885,3481.0,1970.0
31886,4223.0,2520.0
31887,3877.0,2756.0
31888,4722.0,1303.0
31889,1751.0,1196.0
31890,1769.0,1494.0
31891,2949.0,1250.0
31892,2352.0,1977.0
31893,1202.0,1098.0
31894,1427.0,2190.0
31895,9570.0,4025.0
31896,3068.0,1325.0
31897,4932.0,2933.0
31898,55616.0,44234.0
31899,4785.0,2195.0
31900,2230.0,1817.3333333333333
31901,18910.0,11175.0
31902,9515.0,4411.0
31903,71033.0,47462.0
31904,12489.0,7660.0
31905,19365.0,11409.5
31906,1355.0,3040.6666666666665
31907,1349.0,1760.0
31908,13061.0,6409.0
31909,86081.0,71862.33333333333
31910,21914.0,8937.5
31911,3550.0,2368.3333333333335
31912,12631.0,11376.5
31913,1104.0,1620.0
31914,2346.0,3703.0
31915,3092.0,1637.0
31916,49301.0,88915.0
31917,1476.0,1105.0
31918,13734.0,8940.5
31919,1848.0,1105.0
31920,2487.0,1813.0
31921,2161.0,1357.0
31922,4892.0,2559.0
31923,6161.0,4176.0
31924,1226.0,2672.3333333333335
31925,2925.0,1751.5
31926,1656.0,1513.0
31927,4418.0,1631.3333333333333
31928,2241.0,1620.0
31929,2709.0,1043.0
31930,2799.0,1471.5
31931,20604.0,11913.0
31932,8953.0,6811.0
31933,1980.0,1470.5
31934,5283.0,2811.0
31935,4645.0,3148.0
31936,3098.0,3217.0
31937,9347.0,6294.0
31938,9057.0,5248.0
31939,1151.0,1099.0
31940,2222.0,1392.0
31941,3214.0,2003.0
31942,4549.0,2854.0
31943,11628.0,12846.0
31944,3663.0,2802.0
31945,1977.0,1447.0
31946,3836.0,3733.0
31947,3837.0,3255.0
31948,1381.0,1035.0
31949,8882.0,7086.0
31950,2279.0,1417.0
31951,5005.0,2720.0
31952,16244.0,11832.0
31953,31448.0,19409.0
31954,114875.0,120336.0
31955,2131.0,2366.0
31956,15784.0,9060.0
31957,78706.0,132464.0
31958,1791.0,1288.0
31959,16702.0,9067.0
31960,12422.0,12197.0
31961,6539.0,2720.0
31962,2102.0,3570.5
31963,4184.0,5507.0
31964,2013.0,1092.0
31965,1064.0,1152.0
31966,3714.0,1991.0
31967,5574.0,7739.5
31968,2613.0,1908.0
31969,19305.0,12079.0
31970,4993.0,3226.0
31971,2043.0,1724.0
31972,1039.0,1092.0
31973,1433.0,1387.0
31974,14190.0,4880.5
31975,13056.0,5784.0
31976,8721.0,3021.0
31977,3816.0,2835.0
31978,6424.0,10295.0
31979,4634.0,7839.0
31980,105616.0,71376.0
31981,2788.0,3230.0
31982,2089.0,2620.0
31983,14759.0,3321.0
31984,86418.0,77830.0
31985,3507.0,1644.0
31986,1551.0,2147.0
31987,11110.0,1669.0
31988,5217.0,2270.0
31989,2377.0,2634.0
31990,1464.0,3298.0
31991,1338.0,1078.0
31992,2676.0,1445.0
31993,2494.0,4447.0
31994,8855.0,1669.0
31995,3743.0,3709.0
31996,6002.0,3197.0
31997,1608.0,1140.0
31998,12253.0,7543.0
31999,1232.0,1526.0
32000,7589.0,5954.0
32001,6066.0,6605.5
32002,16072.0,7067.0
32003,39196.0,35276.75
32004,3192.0,1533.0
32005,4359.0,1917.3333333333333
32006,13834.0,14653.0
32007,3393.0,1534.0
32008,1068.0,1177.0
32009,5787.0,2773.0
32010,2316.0,1291.0
32011,2508.0,1885.0
32012,4375.0,2448.0
32013,7287.0,12708.0
32014,1889.0,1177.0
32015,2128.0,1177.0
32016,1065.0,3018.0
32017,1313.0,1097.0
32018,2235.0,1915.0
32019,5162.0,5272.0
32020,8558.0,11227.0
32021,35037.0,30302.0
32022,3343.0,4780.0
32023,7727.0,6107.0
32024,2016.0,1291.0
32025,1387.0,2577.5
32026,18386.0,3705.0
32027,3135.0,1761.0
32028,4626.0,1458.0
32029,3612.0,1922.0
32030,25413.0,20245.0
32031,3607.0,3177.0
32032,95616.0,61151.75
32033,13887.0,4818.0
32034,5623.0,2994.0
32035,3445.0,8219.0
32036,2028.0,5221.0
32037,3330.0,2181.0
32038,3945.0,2852.0
32039,11670.0,7489.0
32040,104295.0,83399.0
32041,2449.0,1532.0
32042,2256.0,4616.0
32043,13673.0,9573.0
32044,13908.0,5817.0
32045,2084.0,1148.0
32046,1733.0,1179.0
32047,15695.0,6792.0
32048,3834.0,1239.0
32049,2291.0,1148.0
32050,8912.0,6626.0
32051,2178.0,1179.0
32052,4879.0,2109.0
32053,61544.0,71239.0
32054,25021.0,3410.0
32055,2633.0,1015.0
32056,3876.0,1034.0
32057,2877.0,7023.0
32058,1318.0,1148.0
32059,18293.0,20125.0
32060,1899.0,1148.0
32061,8825.0,9418.0
32062,12333.0,7803.0
32063,2693.0,1179.0
32064,5743.0,2817.0
32065,20073.0,5030.0
32066,15758.0,4685.0
32067,4051.0,1408.0
32068,6035.0,1331.0
32069,3219.0,1148.0
32070,1032.0,7023.0
32071,5759.0,3540.5
32072,5941.0,3696.0
32073,3731.0,1977.5
32074,8579.0,1689.0
32075,2048.0,1911.5
32076,3117.0,2594.5
32077,1555.0,1052.0
32078,9556.0,10480.0
32079,4756.0,3624.5
32080,2713.0,2850.0
32081,5546.0,4616.5
32082,8064.0,7020.5
32083,9050.0,5781.0
32084,72024.0,42394.0
32085,1237.0,1247.0
32086,12280.0,13083.5
32087,7934.0,7846.0
32088,1384.0,1386.5
32089,1428.0,1293.0
32090,3633.0,1543.5
32091,1789.0,2350.5
32092,1141.0,1324.0
32093,6115.0,6522.0
32094,1231.0,1890.0
32095,1108.0,1037.0
32096,4056.0,2824.0
32097,54079.0,47256.5
32098,1183.0,2795.0
32099,7267.0,6289.5
32100,8190.0,11193.0
32101,2718.0,3335.0
32102,2863.0,4717.0
32103,42114.0,60498.0
32104,2136.0,3935.5
32105,2123.0,3165.0
32106,9158.0,10130.666666666666
32107,1520.0,1315.0
32108,58903.0,63991.0
32109,8406.0,6586.75
32110,3436.0,3352.6666666666665
32111,4067.0,6023.0
32112,2307.0,1236.0
32113,2166.0,2090.0
32114,4995.0,6578.666666666667
32115,1391.0,1914.0
32116,1222.0,1137.0
32117,5507.0,8190.0
32118,5198.0,4306.0
32119,1530.0,1354.3333333333333
32120,1432.0,1296.0
32121,1778.0,1904.0
32122,2485.0,1873.0
32123,1368.0,1639.0
32124,3434.0,2240.0
32125,1680.0,1706.0
32126,10527.0,10583.0
32127,7036.0,10217.0
32128,2173.0,1070.0
32129,73722.0,58058.0
32130,3248.0,1240.0
32131,17253.0,8394.0
32132,20104.0,14354.0
32133,4106.0,4530.0
32134,51125.0,48864.0
32135,4143.0,3304.0
32136,2664.0,1193.0
32137,11158.0,7119.0
32138,9358.0,5688.0
32139,2496.0,1333.0
32140,2773.0,1570.0
32141,3756.0,2857.0
32142,1692.0,3009.0
32143,9625.0,6541.0
32144,3861.0,2025.0
32145,10359.0,9367.333333333334
32146,4484.0,6017.0
32147,3256.0,5019.0
32148,2634.0,1579.6666666666667
32149,1574.0,1242.5
32150,1821.0,2451.0
32151,2530.0,2014.6666666666667
32152,1192.0,1278.5
32153,66663.0,59951.0
32154,13018.0,10072.0
32155,3500.0,3387.5
32156,6025.0,3532.3333333333335
32157,8756.0,6774.666666666667
32158,3558.0,2365.0
32159,3865.0,3264.0
32160,3686.0,3683.3333333333335
32161,1303.0,1010.0
32162,3183.0,2332.5
32163,1720.0,2883.0
32164,1162.0,1548.0
32165,1038.0,1908.0
32166,1067.0,1103.0
32167,1667.0,1167.5
32168,2089.0,1441.0
32169,51882.0,55116.0
32170,21429.0,15699.333333333334
32171,8762.0,7032.0
32172,5624.0,6492.333333333333
32173,21542.0,14107.666666666666
32174,2293.0,1250.5
32175,3766.0,1512.5
32176,8375.0,4630.666666666667
32177,2068.0,1596.5
32178,4040.0,1500.0
32179,2448.0,1137.5
32180,5190.0,1862.0
32181,2160.0,2827.0
32182,2970.0,2038.6666666666667
32183,9596.0,9063.333333333334
32184,5854.0,6710.333333333333
32185,2541.0,2359.5
32186,4504.0,3538.0
32187,8936.0,9225.333333333334
32188,14867.0,10935.0
32189,105253.0,85033.33333333333
32190,1161.0,1137.5
32191,2968.0,3122.3333333333335
32192,2255.0,2380.5
32193,61144.0,58532.0
32194,9687.0,4884.0
32195,1412.0,1320.5
32196,7589.0,5055.333333333333
32197,9514.0,9352.666666666666
32198,1667.0,2487.0
32199,3623.0,2713.6666666666665
32200,2783.0,2216.0
32201,3003.0,5682.333333333333
32202,6635.0,11370.333333333334
32203,3892.0,3805.6666666666665
32204,3970.0,6234.666666666667
32205,6451.0,3988.0
32206,4795.0,1777.6666666666667
32207,3154.0,2366.6666666666665
32208,1521.0,1360.0
32209,5139.0,2680.3333333333335
32210,4964.0,5555.0
32211,1807.0,1707.6666666666667
32212,2847.0,2408.0
32213,5619.0,6784.333333333333
32214,5540.0,3599.6666666666665
32215,194951.0,163006.66666666666
32216,1515.0,1211.0
32217,5210.0,4626.0
32218,25793.0,12658.0
32219,108767.0,130207.66666666667
32220,14052.0,9836.333333333334
32221,34107.0,19822.0
32222,13479.0,11882.333333333334
32223,1690.0,3447.0
32224,1174.0,1043.0
32225,10729.0,14480.333333333334
32226,17024.0,14028.333333333334
32227,3310.0,1841.5
32228,1421.0,1043.0
32229,23922.0,15193.333333333334
32230,3126.0,2851.3333333333335
32231,1580.0,1051.5
32232,11278.0,15102.666666666666
32233,2211.0,2128.0
32234,3779.0,1906.0
32235,6306.0,7976.0
32236,4424.0,1593.5
32237,21791.0,20351.666666666668
32238,6998.0,4470.666666666667
32239,1041.0,1572.0
32240,1029.0,3079.3333333333335
32241,1653.0,2945.0
32242,2532.0,2238.5
32243,5522.0,5444.0
32244,7890.0,3021.0
32245,3130.0,1091.0
32246,2444.0,3840.0
32247,1067.0,1817.0
32248,2044.0,1968.0
32249,2708.0,4447.0
32250,1731.0,1732.0
32251,1204.0,1361.0
32252,2013.0,1380.0
32253,2195.0,6231.0
32254,2273.0,1692.0
32255,6204.0,5739.0
32256,10329.0,2108.0
32257,5447.0,6627.0
32258,1381.0,2882.0
32259,79304.0,64775.0
32260,9179.0,9682.0
32261,10188.0,14856.0
32262,10298.0,11041.0
32263,1849.0,3230.0
32264,9133.0,2521.0
32265,2818.0,3709.0
32266,3165.0,3567.0
32267,59873.0,77830.0
32268,1080.0,1388.0
32269,9081.0,12548.0
32270,1453.0,2864.0
32271,5869.0,1591.0
32272,74656.0,22165.0
32273,12770.0,11436.0
32274,2572.0,1173.0
32275,91409.0,60868.0
32276,1814.0,1134.0
32277,2516.0,3040.0
32278,8596.0,9109.0
32279,1231.0,1174.0
32280,6179.0,1826.0
32281,3633.0,3986.0
32282,1767.0,2806.0
32283,2495.0,4363.0
32284,1997.0,2417.0
32285,2110.0,3651.0
32286,6059.0,3755.0
32287,1151.0,1110.0
32288,9811.0,7595.0
32289,11054.0,3085.0
32290,1586.0,2242.0
32291,10786.0,2479.0
32292,2102.0,2633.0
32293,9196.0,9710.0
32294,1668.0,2784.0
32295,13804.0,2248.0
32296,1680.0,3356.0
32297,9963.0,5007.0
32298,1035.0,1381.0
32299,3496.0,2762.0
32300,5706.0,3973.0
32301,1893.0,1084.0
32302,1922.0,1102.0
32303,2480.0,1505.0
32304,3208.0,2360.0
32305,9095.0,7134.0
32306,14584.0,8315.0
32307,1981.0,4334.0
32308,3383.0,4955.0
32309,13620.0,9212.0
32310,3263.0,2932.0
32311,125842.0,80219.0
32312,3147.0,4029.0
32313,2450.0,1011.0
32314,2232.0,1035.0
32315,2149.0,1102.0
32316,1600.0,1016.0
32317,3905.0,5560.0
32318,1703.0,1035.0
32319,3737.0,2075.0
32320,17844.0,13477.0
32321,10356.0,13189.0
32322,14733.0,11777.0
32323,70767.0,61509.0
32324,10038.0,6542.0
32325,20751.0,15347.0
32326,12582.0,8370.0
32327,2158.0,1575.0
32328,3237.0,1320.0
32329,4781.0,2380.0
32330,13581.0,16366.0
32331,7372.0,6654.0
32332,10473.0,9290.0
32333,86199.0,43386.5
32334,1010.0,1703.0
32335,2020.0,1204.5
32336,3254.0,2831.0
32337,23775.0,9596.0
32338,2470.0,1046.0
32339,1843.0,1325.0
32340,1358.0,1334.0
32341,2637.0,1116.0
32342,4236.0,3443.0
32343,2603.0,1944.0
32344,10902.0,11744.0
32345,1149.0,1015.0
32346,2592.0,2106.3333333333335
32347,10887.0,6627.5
32348,58291.0,41668.5
32349,1908.0,2169.0
32350,1138.0,2030.0
32351,7307.0,6787.0
32352,1003.0,1148.0
32353,4158.0,1250.0
32354,95729.0,60012.333333333336
32355,4608.0,2635.5
32356,13933.0,15054.0
32357,11899.0,4461.5
32358,3327.0,2261.5
32359,1367.0,1023.0
32360,8447.0,8912.333333333334
32361,1820.0,1041.0
32362,65306.0,51802.5
32363,1050.0,1494.0
32364,6503.0,2654.5
32365,2487.0,3446.5
32366,1214.0,1098.0
32367,4159.0,3242.0
32368,6763.0,2027.0
32369,1735.0,1382.0
32370,2664.0,1835.0
32371,6677.0,5810.333333333333
32372,6323.0,5240.333333333333
32373,1037.0,1246.0
32374,10778.0,5717.5
32375,1748.0,1582.0
32376,1738.0,1359.0
32377,1591.0,1247.0
32378,1591.0,1012.0
32379,15074.0,6733.0
32380,5576.0,4212.0
32381,1083.0,1086.0
32382,5411.0,4882.0
32383,3070.0,2728.0
32384,7082.0,5742.0
32385,1785.0,1246.0
32386,6343.0,3118.0
32387,1545.0,1756.3333333333333
32388,2433.0,1114.0
32389,3891.0,2291.6666666666665
32390,1633.0,1213.0
32391,7444.0,2112.0
32392,3436.0,4270.333333333333
32393,104049.0,71862.33333333333
32394,10541.0,14280.333333333334
32395,11205.0,10921.333333333334
32396,1663.0,1659.0
32397,1715.0,3040.6666666666665
32398,1860.0,2437.6666666666665
32399,9757.0,8862.0
32400,1603.0,1394.0
32401,25548.0,14550.0
32402,17072.0,16374.666666666666
32403,2954.0,1727.0
32404,3483.0,3612.0
32405,1155.0,2684.3333333333335
32406,3650.0,3742.0
32407,1398.0,1096.0
32408,1542.0,1610.0
32409,1634.0,1614.0
32410,7913.0,6466.0
32411,3651.0,2126.0
32412,4649.0,6792.666666666667
32413,5153.0,2474.6666666666665
32414,2160.0,6257.666666666667
32415,2087.0,1718.6666666666667
32416,2370.0,1252.0
32417,4371.0,3456.0
32418,1246.0,1909.0
32419,2585.0,2122.6666666666665
32420,38040.0,55349.333333333336
32421,2643.0,1735.0
32422,6731.0,3551.5
32423,2574.0,1223.5
32424,1921.0,1043.0
32425,12920.0,10761.75
32426,10889.0,7938.75
32427,1076.0,1335.0
32428,10131.0,5769.5
32429,101121.0,53164.75
32430,1645.0,1452.3333333333333
32431,17786.0,14164.25
32432,7993.0,7419.75
32433,5986.0,4319.75
32434,2205.0,2554.3333333333335
32435,1087.0,1424.5
32436,5139.0,3134.0
32437,2258.0,1817.3333333333333
32438,1765.0,1671.0
32439,2630.0,2851.75
32440,3545.0,3381.75
32441,2154.0,1109.0
32442,2087.0,1249.0
32443,81990.0,49105.0
32444,1849.0,1278.0
32445,2177.0,3767.75
32446,1060.0,1335.0
32447,3065.0,1887.3333333333333
32448,5727.0,5137.75
32449,4488.0,5856.0
32450,2367.0,1034.0
32451,2589.0,1638.0
32452,1418.0,1234.0
32453,1159.0,1093.0
32454,1126.0,1103.0
32455,2014.0,1192.0
32456,7461.0,10258.0
32457,1130.0,1530.5
32458,2731.0,2307.0
32459,1199.0,1494.0
32460,9224.0,3685.0
32461,8143.0,9368.0
32462,5871.0,3773.5
32463,100358.0,97172.0
32464,9792.0,7746.666666666667
32465,2923.0,2404.0
32466,3305.0,2861.3333333333335
32467,3382.0,2488.0
32468,83953.0,88915.0
32469,14600.0,11309.333333333334
32470,1843.0,1495.0
32471,2830.0,3198.0
32472,1031.0,1005.0
32473,7453.0,6808.0
32474,12408.0,6236.5
32475,1825.0,1472.0
32476,1007.0,1126.0
32477,6756.0,7207.0
32478,4377.0,2410.0
32479,2627.0,2919.0
32480,3080.0,1552.0
32481,2178.0,2720.0
32482,1271.0,1017.0
32483,3425.0,1303.0
32484,14061.0,2196.0
32485,1177.0,1289.0
32486,46457.0,54230.0
32487,1018.0,1074.0
32488,3308.0,9234.0
32489,2299.0,2003.0
32490,3976.0,1011.0
32491,1160.0,1074.0
32492,3588.0,3912.0
32493,2151.0,1126.0
32494,3107.0,2189.0
32495,9484.0,9390.0
32496,13032.0,4003.0
32497,5918.0,5672.0
32498,3235.0,1367.0
32499,8597.0,4589.0
32500,1250.0,1166.0
32501,5285.0,10304.0
32502,1050.0,1126.0
32503,11460.0,9520.0
32504,2456.0,4148.0
32505,1805.0,1403.0
32506,1872.0,1800.0
32507,76852.0,36530.0
32508,15013.0,11157.0
32509,15249.0,11515.0
32510,139621.0,130653.0
32511,1354.0,1319.0
32512,14246.0,8598.0
32513,1892.0,1598.0
32514,19040.0,14302.0
32515,1080.0,2849.0
32516,1152.0,2004.0
32517,4579.0,3476.0
32518,3734.0,2738.0
32519,3438.0,3794.0
32520,1449.0,1169.0
32521,12757.0,8897.0
32522,77986.0,71425.0
32523,18323.0,13496.0
32524,14948.0,10347.0
32525,2910.0,2573.0
32526,13337.0,12215.0
32527,1192.0,1001.0
32528,1434.0,1017.0
32529,21180.0,11435.0
32530,1372.0,1126.0
32531,2557.0,3797.0
32532,6122.0,5699.0
32533,2838.0,1968.0
32534,12301.0,11449.0
32535,11098.0,4367.0
32536,4390.0,2953.0
32537,1659.0,1117.0
32538,7662.0,3594.0
32539,8534.0,12217.0
32540,1069.0,1218.0
32541,19842.0,13766.0
32542,1278.0,1551.0
32543,1667.0,1380.0
32544,2039.0,1296.0
32545,1063.0,1124.0
32546,2313.0,1877.0
32547,3206.0,1738.0
32548,14777.0,16225.0
32549,137736.0,188661.0
32550,8140.0,3600.0
32551,4998.0,1166.0
32552,6659.0,4734.0
32553,4584.0,2567.0
32554,2830.0,8850.0
32555,3117.0,7750.0
32556,47802.0,81684.0
32557,1202.0,1737.0
32558,16406.0,12633.0
32559,29838.0,34731.0
32560,18106.0,13305.0
32561,6002.0,2021.0
32562,1731.0,1312.0
32563,14664.0,9170.0
32564,2579.0,1132.0
32565,4824.0,2937.0
32566,1663.0,1179.0
32567,11510.0,8607.0
32568,3124.0,8328.0
32569,23314.0,29588.0
32570,12657.0,9856.0
32571,1042.0,1817.0
32572,1326.0,1737.0
32573,5762.0,4179.0
32574,2534.0,1066.0
32575,17716.0,6647.0
32576,6503.0,9483.0
32577,1313.0,1311.0
32578,2476.0,1281.5
32579,1356.0,1467.0
32580,1454.0,1266.0
32581,2857.0,1734.0
32582,1331.0,2037.0
32583,1315.0,1737.0
32584,5616.0,8298.0
32585,7152.0,7162.0
32586,5240.0,7440.0
32587,3315.0,2295.0
32588,10377.0,8598.0
32589,8969.0,5470.0
32590,89808.0,27383.0
32591,11186.0,7763.5
32592,4100.0,2748.0
32593,6864.0,6692.0
32594,5785.0,1692.5
32595,4591.0,1166.0
32596,54005.0,73708.0
32597,1081.0,1103.0
32598,4104.0,2991.0
32599,22476.0,13597.5
32600,1298.0,1016.0
32601,3108.0,1249.0
32602,4122.0,1843.0
32603,2323.0,1005.0
32604,4517.0,1212.0
32605,1042.0,1692.0
32606,5109.0,2540.0
32607,2519.0,1943.0
32608,7005.0,1693.0
32609,1922.0,3516.5
32610,1633.0,1102.0
32611,1243.0,2788.0
32612,1291.0,1205.0
32613,20041.0,9087.5
32614,4928.0,3151.0
32615,5154.0,2678.0
32616,1707.0,1532.0
32617,1410.0,1843.0
32618,1112.0,1692.0
32619,6330.0,11535.0
32620,13036.0,11215.0
32621,1635.0,3927.0
32622,2567.0,4202.0
32623,7175.0,7587.0
32624,5158.0,3196.0
32625,9592.0,8962.0
32626,5224.0,6942.0
32627,116805.0,116748.0
32628,12586.0,10612.0
32629,1486.0,1093.0
32630,85947.0,93035.0
32631,1289.0,1069.0
32632,1534.0,1253.0
32633,3357.0,2486.0
32634,9403.0,11176.0
32635,2109.0,1573.5
32636,2243.0,2354.0
32637,1660.0,1144.0
32638,14873.0,8483.0
32639,6793.0,10781.0
32640,1735.0,1679.0
32641,2590.0,3174.0
32642,2621.0,1503.0
32643,6265.0,3047.0
32644,15751.0,15608.0
32645,1401.0,1442.0
32646,2399.0,1278.0
32647,1245.0,1083.0
32648,3918.0,4195.0
32649,14946.0,9283.0
32650,1354.0,1392.0
32651,5034.0,6041.0
32652,2421.0,2863.3333333333335
32653,5189.0,5111.333333333333
32654,1886.0,2430.3333333333335
32655,1624.0,2832.5
32656,10006.0,9769.333333333334
32657,59772.0,53063.0
32658,11204.0,13124.333333333334
32659,11299.0,5643.0
32660,2901.0,2236.3333333333335
32661,11219.0,7976.333333333333
32662,14969.0,19220.333333333332
32663,80460.0,56472.666666666664
32664,1716.0,1490.0
32665,3925.0,3235.3333333333335
32666,1307.0,1324.0
32667,2556.0,3125.0
32668,1477.0,1502.0
32669,2669.0,2785.0
32670,2149.0,2515.0
32671,1087.0,1107.0
32672,4093.0,4318.666666666667
32673,4763.0,5539.666666666667
32674,7424.0,5048.0
32675,2097.0,2795.0
32676,2450.0,2856.0
32677,3221.0,1236.0
32678,1835.0,1351.5
32679,1483.0,1567.0
32680,2500.0,1542.0
32681,7787.0,8430.0
32682,4975.0,4672.333333333333
32683,1112.0,1311.0
32684,47292.0,36995.5
32685,3855.0,2205.5
32686,2243.0,1325.0
32687,1111.0,1481.0
32688,1057.0,1228.5
32689,1133.0,1996.0
32690,11175.0,8490.0
32691,3581.0,3165.0
32692,11979.0,10999.0
32693,1255.0,2055.0
32694,68668.0,63991.0
32695,1459.0,1747.0
32696,4728.0,4259.5
32697,3702.0,4717.0
32698,1584.0,1242.5
32699,12216.0,9109.0
32700,10020.0,3044.0
32701,7079.0,2820.5
32702,3190.0,1841.0
32703,1679.0,2332.0
32704,5646.0,2993.6
32705,1254.0,3018.0
32706,12079.0,4819.0
32707,1493.0,1472.0
32708,8377.0,5945.0
32709,141283.0,73008.0
32710,10518.0,9567.333333333334
32711,1734.0,1177.0
32712,14150.0,9142.333333333334
32713,3837.0,2373.5
32714,27621.0,10591.5
32715,2323.0,1476.0
32716,2681.0,1016.0
32717,3854.0,1257.5
32718,3943.0,1657.5
32719,4079.0,2104.0
32720,2555.0,1821.0
32721,2445.0,2584.5
32722,5636.0,5075.5
32723,1461.0,1177.0
32724,9462.0,4411.0
32725,56085.0,12102.5
32726,8148.0,2651.0
32727,2738.0,1120.0
32728,39177.0,46208.5
32729,11199.0,7150.5
32730,5417.0,2202.0
32731,6198.0,1613.0
32732,7668.0,3322.0
32733,3507.0,1390.0
32734,3168.0,2545.0
32735,1464.0,1181.0
32736,1076.0,1181.0
32737,7900.0,3432.0
32738,3869.0,5472.666666666667
32739,1555.0,1144.0
32740,1193.0,1132.0
32741,10955.0,4959.0
32742,1230.0,1143.0
32743,18635.0,22127.0
32744,13096.0,8900.333333333334
32745,2827.0,1808.0
32746,1096.0,1278.5
32747,5688.0,4063.0
32748,1629.0,1585.5
32749,1418.0,2333.0
32750,1971.0,1374.0
32751,15104.0,9281.0
32752,2634.0,3122.0
32753,3934.0,4031.0
32754,63074.0,66039.0
32755,3322.0,2931.0
32756,8060.0,5642.666666666667
32757,1594.0,1879.0
32758,73086.0,45140.0
32759,2623.0,1871.0
32760,1529.0,1293.0
32761,3276.0,3653.0
32762,1289.0,1021.0
32763,1493.0,1266.0
32764,11953.0,23798.0
32765,4253.0,3601.0
32766,17260.0,13933.0
32767,4073.0,3372.0
32768,2757.0,2161.0
32769,1222.0,1757.0
32770,1099.0,1051.0
32771,1018.0,1080.0
32772,111352.0,85813.0
32773,2597.0,1027.0
32774,20727.0,24837.0
32775,1764.0,2219.0
32776,59183.0,95842.0
32777,2559.0,1071.0
32778,3810.0,1731.0
32779,3851.0,1827.0
32780,14456.0,15034.0
32781,2001.0,1310.0
32782,5236.0,13289.0
32783,1094.0,1691.0
32784,11198.0,13930.0
32785,11758.0,8007.0
32786,5183.0,3744.0
32787,1396.0,2056.0
32788,1697.0,4252.0
32789,4394.0,1553.0
32790,1786.0,1024.0
32791,2361.0,3476.0
32792,2334.0,4537.0
32793,7249.0,6847.0
32794,2902.0,2013.0
32795,4822.0,11148.0
32796,8552.0,16274.0
32797,5116.0,6182.0
32798,2662.0,1063.0
32799,10838.0,7200.0
